
Epoch 0 --> 0/5, i=  10/600, -2.00dB/75Hz, Tr_BER=0.531596, L_CE=0.658867, Now=00:20:57
Epoch 0 --> 1/5, i= 160/600, -2.00dB/75Hz, Tr_BER=0.522203, L_CE=0.372439, Now=00:55:58
Epoch 0 --> 1/5, i= 170/600, -1.00dB/75Hz, Tr_BER=0.522313, L_CE=0.372347, Now=00:56:23
Epoch 0 --> 1/5, i= 180/600, -2.00dB/75Hz, Tr_BER=0.522235, L_CE=0.372012, Now=00:56:49
Epoch 0 --> 1/5, i= 190/600, -2.00dB/75Hz, Tr_BER=0.522192, L_CE=0.371683, Now=00:57:15
Epoch 0 --> 1/5, i= 200/600, -1.00dB/75Hz, Tr_BER=0.522127, L_CE=0.371575, Now=00:57:41
Epoch 0 --> 1/5, i= 210/600, -1.00dB/75Hz, Tr_BER=0.522113, L_CE=0.371334, Now=00:58:06
Epoch 0 --> 1/5, i= 220/600, -2.00dB/75Hz, Tr_BER=0.522051, L_CE=0.371054, Now=00:58:34
Epoch 0 --> 1/5, i= 230/600, -2.00dB/75Hz, Tr_BER=0.522100, L_CE=0.370986, Now=00:59:00
Epoch 0 --> 1/5, i= 240/600, -2.00dB/75Hz, Tr_BER=0.522162, L_CE=0.371026, Now=00:59:22
Epoch 0 --> 1/5, i= 250/600, -2.00dB/75Hz, Tr_BER=0.522100, L_CE=0.370784, Now=00:59:51
Epoch 0 --> 1/5, i= 260/600, -2.00dB/75Hz, Tr_BER=0.522058, L_CE=0.370533, Now=01:00:19
Epoch 0 --> 1/5, i= 270/600, -1.00dB/75Hz, Tr_BER=0.522030, L_CE=0.370371, Now=01:00:43
Epoch 0 --> 1/5, i= 280/600, -2.00dB/75Hz, Tr_BER=0.522005, L_CE=0.370200, Now=01:01:12
Epoch 0 --> 1/5, i= 290/600, -2.00dB/75Hz, Tr_BER=0.521994, L_CE=0.370080, Now=01:01:37
Epoch 0 --> 1/5, i= 300/600, -1.00dB/75Hz, Tr_BER=0.521982, L_CE=0.370031, Now=01:02:03
Epoch 0 --> 1/5, i= 310/600, -2.00dB/75Hz, Tr_BER=0.521921, L_CE=0.369886, Now=01:02:29
Epoch 0 --> 1/5, i= 320/600, -2.00dB/75Hz, Tr_BER=0.521874, L_CE=0.369686, Now=01:02:55
Epoch 0 --> 1/5, i= 330/600, -2.00dB/75Hz, Tr_BER=0.521865, L_CE=0.369652, Now=01:03:22
Epoch 0 --> 1/5, i= 340/600, -2.00dB/75Hz, Tr_BER=0.521837, L_CE=0.369596, Now=01:03:47
Epoch 0 --> 1/5, i= 350/600, -2.00dB/75Hz, Tr_BER=0.521789, L_CE=0.369407, Now=01:04:14
Epoch 0 --> 1/5, i= 360/600, -2.00dB/75Hz, Tr_BER=0.521787, L_CE=0.369372, Now=01:04:40
Epoch 0 --> 1/5, i= 370/600, -2.00dB/75Hz, Tr_BER=0.521811, L_CE=0.369304, Now=01:05:07
Epoch 0 --> 1/5, i= 380/600, -2.00dB/75Hz, Tr_BER=0.521811, L_CE=0.369183, Now=01:05:33
Epoch 0 --> 1/5, i= 390/600, -2.00dB/75Hz, Tr_BER=0.521822, L_CE=0.369191, Now=01:05:58
Epoch 0 --> 1/5, i= 400/600, -1.00dB/75Hz, Tr_BER=0.521721, L_CE=0.368954, Now=01:06:24
Epoch 0 --> 1/5, i= 410/600, -2.00dB/75Hz, Tr_BER=0.521675, L_CE=0.368793, Now=01:06:48
Epoch 0 --> 1/5, i= 420/600, -2.00dB/75Hz, Tr_BER=0.521629, L_CE=0.368678, Now=01:07:15
Epoch 0 --> 1/5, i= 430/600, -2.00dB/75Hz, Tr_BER=0.521642, L_CE=0.368663, Now=01:07:40
Epoch 0 --> 1/5, i= 440/600, -2.00dB/75Hz, Tr_BER=0.521617, L_CE=0.368541, Now=01:08:05
Epoch 0 --> 1/5, i= 450/600, -1.00dB/75Hz, Tr_BER=0.521561, L_CE=0.368419, Now=01:08:33
Epoch 0 --> 1/5, i= 460/600, -2.00dB/75Hz, Tr_BER=0.521531, L_CE=0.368354, Now=01:08:58
Epoch 0 --> 1/5, i= 470/600, -2.00dB/75Hz, Tr_BER=0.521521, L_CE=0.368335, Now=01:09:23
Epoch 0 --> 1/5, i= 480/600, -2.00dB/75Hz, Tr_BER=0.521472, L_CE=0.368159, Now=01:09:49
Epoch 0 --> 1/5, i= 490/600, -1.00dB/75Hz, Tr_BER=0.521432, L_CE=0.368056, Now=01:10:15
Epoch 0 --> 1/5, i= 500/600, -2.00dB/75Hz, Tr_BER=0.521386, L_CE=0.367978, Now=01:10:44
Epoch 0 --> 1/5, i= 510/600, -2.00dB/75Hz, Tr_BER=0.521319, L_CE=0.367806, Now=01:11:11
Epoch 0 --> 1/5, i= 520/600, -2.00dB/75Hz, Tr_BER=0.521265, L_CE=0.367703, Now=01:11:41
Epoch 0 --> 1/5, i= 530/600, -2.00dB/75Hz, Tr_BER=0.521233, L_CE=0.367620, Now=01:12:08
Epoch 0 --> 1/5, i= 540/600, -2.00dB/75Hz, Tr_BER=0.521206, L_CE=0.367495, Now=01:12:30
Epoch 0 --> 1/5, i= 550/600, -2.00dB/75Hz, Tr_BER=0.521178, L_CE=0.367401, Now=01:12:57
Epoch 0 --> 1/5, i= 560/600, -2.00dB/75Hz, Tr_BER=0.521129, L_CE=0.367289, Now=01:13:16
Epoch 0 --> 1/5, i= 570/600, -2.00dB/75Hz, Tr_BER=0.521058, L_CE=0.367178, Now=01:13:33
Epoch 0 --> 1/5, i= 580/600, -1.00dB/75Hz, Tr_BER=0.521020, L_CE=0.367142, Now=01:13:51
Epoch 0 --> 1/5, i= 590/600, -2.00dB/75Hz, Tr_BER=0.520953, L_CE=0.367077, Now=01:14:07
Epoch 0 --> 1/5, i= 600/600, -2.00dB/75Hz, Tr_BER=0.520890, L_CE=0.366979, Now=01:14:23
Epoch 0 --> 2/5, i=  10/600, -2.00dB/75Hz, Tr_BER=0.517871, L_CE=0.363469, Now=01:15:10
Epoch 0 --> 2/5, i=  20/600, -2.00dB/75Hz, Tr_BER=0.516936, L_CE=0.362050, Now=01:15:26
Epoch 0 --> 2/5, i=  30/600, -2.00dB/75Hz, Tr_BER=0.516954, L_CE=0.360084, Now=01:15:42
Epoch 0 --> 2/5, i=  40/600, -2.00dB/75Hz, Tr_BER=0.516462, L_CE=0.359748, Now=01:15:59
Epoch 0 --> 2/5, i=  50/600, -2.00dB/75Hz, Tr_BER=0.516254, L_CE=0.359665, Now=01:16:15
Epoch 0 --> 2/5, i=  60/600, -2.00dB/75Hz, Tr_BER=0.516260, L_CE=0.359601, Now=01:16:31
Epoch 0 --> 2/5, i=  70/600, -2.00dB/75Hz, Tr_BER=0.516322, L_CE=0.359790, Now=01:16:46
Epoch 0 --> 2/5, i=  80/600, -1.00dB/75Hz, Tr_BER=0.516217, L_CE=0.359782, Now=01:17:03
Epoch 0 --> 2/5, i=  90/600, -2.00dB/75Hz, Tr_BER=0.515979, L_CE=0.359571, Now=01:17:18
Epoch 0 --> 2/5, i= 100/600, -2.00dB/75Hz, Tr_BER=0.516068, L_CE=0.359854, Now=01:17:35
Epoch 0 --> 2/5, i= 110/600, -2.00dB/75Hz, Tr_BER=0.515996, L_CE=0.359746, Now=01:17:52
Epoch 0 --> 2/5, i= 120/600, -2.00dB/75Hz, Tr_BER=0.515771, L_CE=0.359258, Now=01:18:08
Epoch 0 --> 2/5, i= 130/600, -2.00dB/75Hz, Tr_BER=0.515760, L_CE=0.359276, Now=01:18:25
Epoch 0 --> 2/5, i= 140/600, -2.00dB/75Hz, Tr_BER=0.515617, L_CE=0.359211, Now=01:18:42
Epoch 0 --> 2/5, i= 150/600, -1.00dB/75Hz, Tr_BER=0.515483, L_CE=0.358983, Now=01:18:58
Epoch 0 --> 2/5, i= 160/600, -2.00dB/75Hz, Tr_BER=0.515403, L_CE=0.358935, Now=01:19:15
Epoch 0 --> 2/5, i= 170/600, -2.00dB/75Hz, Tr_BER=0.515300, L_CE=0.358969, Now=01:19:31
Epoch 0 --> 2/5, i= 180/600, -2.00dB/75Hz, Tr_BER=0.515318, L_CE=0.359083, Now=01:19:47
Epoch 0 --> 2/5, i= 190/600, -2.00dB/75Hz, Tr_BER=0.515197, L_CE=0.358820, Now=01:20:04
Epoch 0 --> 2/5, i= 200/600, -2.00dB/75Hz, Tr_BER=0.515195, L_CE=0.358878, Now=01:20:20
Epoch 0 --> 2/5, i= 210/600, -2.00dB/75Hz, Tr_BER=0.515158, L_CE=0.358916, Now=01:20:37
Epoch 0 --> 2/5, i= 220/600, -2.00dB/75Hz, Tr_BER=0.515120, L_CE=0.358971, Now=01:20:54
Epoch 0 --> 2/5, i= 230/600, -2.00dB/75Hz, Tr_BER=0.515027, L_CE=0.358833, Now=01:21:09
Epoch 0 --> 2/5, i= 240/600, -2.00dB/75Hz, Tr_BER=0.514916, L_CE=0.358654, Now=01:21:26
Epoch 0 --> 2/5, i= 250/600, -2.00dB/75Hz, Tr_BER=0.514811, L_CE=0.358623, Now=01:21:43
Epoch 0 --> 2/5, i= 260/600, -2.00dB/75Hz, Tr_BER=0.514823, L_CE=0.358693, Now=01:22:00
Epoch 0 --> 2/5, i= 270/600, -2.00dB/75Hz, Tr_BER=0.514787, L_CE=0.358706, Now=01:22:16
Epoch 0 --> 2/5, i= 280/600, -2.00dB/75Hz, Tr_BER=0.514702, L_CE=0.358574, Now=01:22:33
Epoch 0 --> 2/5, i= 290/600, -2.00dB/75Hz, Tr_BER=0.514713, L_CE=0.358748, Now=01:22:50
Epoch 0 --> 2/5, i= 300/600, -2.00dB/75Hz, Tr_BER=0.514594, L_CE=0.358701, Now=01:23:06
Epoch 0 --> 2/5, i= 310/600, -1.00dB/75Hz, Tr_BER=0.514529, L_CE=0.358671, Now=01:23:22
Epoch 0 --> 2/5, i= 320/600, -2.00dB/75Hz, Tr_BER=0.514470, L_CE=0.358539, Now=01:23:38
Epoch 0 --> 2/5, i= 330/600, -1.00dB/75Hz, Tr_BER=0.514420, L_CE=0.358459, Now=01:23:54
Epoch 0 --> 2/5, i= 340/600, -1.00dB/75Hz, Tr_BER=0.514441, L_CE=0.358486, Now=01:24:10
Epoch 0 --> 2/5, i= 350/600, -2.00dB/75Hz, Tr_BER=0.514396, L_CE=0.358467, Now=01:24:26
Epoch 0 --> 2/5, i= 360/600, -2.00dB/75Hz, Tr_BER=0.514333, L_CE=0.358385, Now=01:24:43
Epoch 0 --> 2/5, i= 370/600, -2.00dB/75Hz, Tr_BER=0.514325, L_CE=0.358439, Now=01:24:59
Epoch 0 --> 2/5, i= 380/600, -1.00dB/75Hz, Tr_BER=0.514292, L_CE=0.358419, Now=01:25:15
Epoch 0 --> 2/5, i= 390/600, -1.00dB/75Hz, Tr_BER=0.514179, L_CE=0.358238, Now=01:25:32
Epoch 0 --> 2/5, i= 400/600, -2.00dB/75Hz, Tr_BER=0.514117, L_CE=0.358224, Now=01:25:48
Epoch 0 --> 2/5, i= 410/600, -2.00dB/75Hz, Tr_BER=0.514046, L_CE=0.358163, Now=01:26:05
Epoch 0 --> 2/5, i= 420/600, -1.00dB/75Hz, Tr_BER=0.513984, L_CE=0.358110, Now=01:26:23
Epoch 0 --> 2/5, i= 430/600, -2.00dB/75Hz, Tr_BER=0.513927, L_CE=0.358044, Now=01:26:39
Epoch 0 --> 2/5, i= 440/600, -2.00dB/75Hz, Tr_BER=0.513885, L_CE=0.358010, Now=01:26:56
Epoch 0 --> 2/5, i= 450/600, -2.00dB/75Hz, Tr_BER=0.513834, L_CE=0.357937, Now=01:27:13
Epoch 0 --> 2/5, i= 460/600, -2.00dB/75Hz, Tr_BER=0.513800, L_CE=0.357919, Now=01:27:30
Epoch 0 --> 2/5, i= 470/600, -2.00dB/75Hz, Tr_BER=0.513768, L_CE=0.357918, Now=01:27:47
Epoch 0 --> 2/5, i= 480/600, -2.00dB/75Hz, Tr_BER=0.513731, L_CE=0.357923, Now=01:28:04
Epoch 0 --> 2/5, i= 490/600, -2.00dB/75Hz, Tr_BER=0.513674, L_CE=0.357874, Now=01:28:20
Epoch 0 --> 2/5, i= 500/600, -2.00dB/75Hz, Tr_BER=0.513644, L_CE=0.357825, Now=01:28:37
Epoch 0 --> 2/5, i= 510/600, -2.00dB/75Hz, Tr_BER=0.513573, L_CE=0.357638, Now=01:28:53
Epoch 0 --> 2/5, i= 520/600, -2.00dB/75Hz, Tr_BER=0.513535, L_CE=0.357625, Now=01:29:11
Epoch 0 --> 2/5, i= 530/600, -1.00dB/75Hz, Tr_BER=0.513487, L_CE=0.357528, Now=01:29:27
Epoch 0 --> 2/5, i= 540/600, -2.00dB/75Hz, Tr_BER=0.513437, L_CE=0.357515, Now=01:29:43
Epoch 0 --> 2/5, i= 550/600, -2.00dB/75Hz, Tr_BER=0.513374, L_CE=0.357411, Now=01:30:00
Epoch 0 --> 2/5, i= 560/600, -2.00dB/75Hz, Tr_BER=0.513348, L_CE=0.357361, Now=01:30:16
Epoch 0 --> 2/5, i= 570/600, -2.00dB/75Hz, Tr_BER=0.513321, L_CE=0.357329, Now=01:30:32
Epoch 0 --> 2/5, i= 580/600, -1.00dB/75Hz, Tr_BER=0.513315, L_CE=0.357336, Now=01:30:48
Epoch 0 --> 2/5, i= 590/600, -2.00dB/75Hz, Tr_BER=0.513276, L_CE=0.357298, Now=01:31:04
Epoch 0 --> 2/5, i= 600/600, -2.00dB/75Hz, Tr_BER=0.513245, L_CE=0.357247, Now=01:31:20
Epoch 0 --> 3/5, i=  10/600, -2.00dB/75Hz, Tr_BER=0.511915, L_CE=0.357037, Now=01:32:06
Epoch 0 --> 3/5, i=  20/600, -1.00dB/75Hz, Tr_BER=0.511509, L_CE=0.356373, Now=01:32:23
Epoch 0 --> 3/5, i=  30/600, -1.00dB/75Hz, Tr_BER=0.511403, L_CE=0.355399, Now=01:32:41
Epoch 0 --> 3/5, i=  40/600, -2.00dB/75Hz, Tr_BER=0.511373, L_CE=0.354551, Now=01:32:56
Epoch 0 --> 3/5, i=  50/600, -2.00dB/75Hz, Tr_BER=0.511755, L_CE=0.354764, Now=01:33:13
Epoch 0 --> 3/5, i=  60/600, -2.00dB/75Hz, Tr_BER=0.511870, L_CE=0.355031, Now=01:33:29
Epoch 0 --> 3/5, i=  70/600, -1.00dB/75Hz, Tr_BER=0.511827, L_CE=0.355240, Now=01:33:46
Epoch 0 --> 3/5, i=  80/600, -2.00dB/75Hz, Tr_BER=0.511657, L_CE=0.355209, Now=01:34:02
Epoch 0 --> 3/5, i=  90/600, -2.00dB/75Hz, Tr_BER=0.511543, L_CE=0.355244, Now=01:34:18
Epoch 0 --> 3/5, i= 100/600, -2.00dB/75Hz, Tr_BER=0.511517, L_CE=0.355062, Now=01:34:35
Epoch 0 --> 3/5, i= 110/600, -2.00dB/75Hz, Tr_BER=0.511527, L_CE=0.355223, Now=01:34:52
Epoch 0 --> 3/5, i= 120/600, -2.00dB/75Hz, Tr_BER=0.511537, L_CE=0.355167, Now=01:35:09
Epoch 0 --> 3/5, i= 130/600, -2.00dB/75Hz, Tr_BER=0.511492, L_CE=0.355097, Now=01:35:25
Epoch 0 --> 3/5, i= 140/600, -2.00dB/75Hz, Tr_BER=0.511322, L_CE=0.354771, Now=01:35:41
Epoch 0 --> 3/5, i= 150/600, -2.00dB/75Hz, Tr_BER=0.511311, L_CE=0.354671, Now=01:35:57
Epoch 0 --> 3/5, i= 160/600, -2.00dB/75Hz, Tr_BER=0.511283, L_CE=0.354647, Now=01:36:13
Epoch 0 --> 3/5, i= 170/600, -2.00dB/75Hz, Tr_BER=0.511302, L_CE=0.354828, Now=01:36:30
Epoch 0 --> 3/5, i= 180/600, -2.00dB/75Hz, Tr_BER=0.511352, L_CE=0.354870, Now=01:36:46
Epoch 0 --> 3/5, i= 190/600, -2.00dB/75Hz, Tr_BER=0.511346, L_CE=0.354940, Now=01:37:03
Epoch 0 --> 3/5, i= 200/600, -2.00dB/75Hz, Tr_BER=0.511338, L_CE=0.354861, Now=01:37:19
Epoch 0 --> 3/5, i= 210/600, -1.00dB/75Hz, Tr_BER=0.511358, L_CE=0.354890, Now=01:37:36
Epoch 0 --> 3/5, i= 220/600, -2.00dB/75Hz, Tr_BER=0.511394, L_CE=0.354922, Now=01:37:53
Epoch 0 --> 3/5, i= 230/600, -2.00dB/75Hz, Tr_BER=0.511401, L_CE=0.355018, Now=01:38:09
Epoch 0 --> 3/5, i= 240/600, -2.00dB/75Hz, Tr_BER=0.511348, L_CE=0.354986, Now=01:38:25
Epoch 0 --> 3/5, i= 250/600, -2.00dB/75Hz, Tr_BER=0.511385, L_CE=0.355074, Now=01:38:41
Epoch 0 --> 3/5, i= 260/600, -2.00dB/75Hz, Tr_BER=0.511416, L_CE=0.355159, Now=01:38:57
Epoch 0 --> 3/5, i= 270/600, -2.00dB/75Hz, Tr_BER=0.511375, L_CE=0.355096, Now=01:39:13
Epoch 0 --> 3/5, i= 280/600, -2.00dB/75Hz, Tr_BER=0.511394, L_CE=0.355118, Now=01:39:30
Epoch 0 --> 3/5, i= 290/600, -2.00dB/75Hz, Tr_BER=0.511383, L_CE=0.355085, Now=01:39:47
Epoch 0 --> 3/5, i= 300/600, -2.00dB/75Hz, Tr_BER=0.511383, L_CE=0.355187, Now=01:40:03
Epoch 0 --> 3/5, i= 310/600, -2.00dB/75Hz, Tr_BER=0.511397, L_CE=0.355276, Now=01:40:19
Epoch 0 --> 3/5, i= 320/600, -1.00dB/75Hz, Tr_BER=0.511393, L_CE=0.355314, Now=01:40:36
Epoch 0 --> 3/5, i= 330/600, -2.00dB/75Hz, Tr_BER=0.511368, L_CE=0.355240, Now=01:40:53
Epoch 0 --> 3/5, i= 340/600, -2.00dB/75Hz, Tr_BER=0.511355, L_CE=0.355221, Now=01:41:10
Epoch 0 --> 3/5, i= 350/600, -2.00dB/75Hz, Tr_BER=0.511301, L_CE=0.355121, Now=01:41:27
Epoch 0 --> 3/5, i= 360/600, -1.00dB/75Hz, Tr_BER=0.511301, L_CE=0.355110, Now=01:41:42
Epoch 0 --> 3/5, i= 370/600, -2.00dB/75Hz, Tr_BER=0.511268, L_CE=0.355090, Now=01:41:58
